2025-06-05 01:56:05,488 - Script started.
2025-06-05 01:56:05,539 - Using device: cuda
2025-06-05 01:56:05,555 - Loaded training dataset with 1356 samples.
2025-06-05 01:56:05,555 - Loaded validation dataset with 290 samples.
2025-06-05 01:56:06,293 - Encoder initialized.
2025-06-05 01:56:06,294 - Encoder has 19,217,408 parameters.
2025-06-05 01:56:07,067 - Loaded checkpoint from /data/ckpt-distillation-256/student-final.pt.
2025-06-05 01:56:07,070 - Classifier initialized.
2025-06-05 01:56:07,070 - Classifier has 132,610 parameters.
2025-06-05 01:56:07,071 - Training started.
2025-06-05 01:56:07,071 - Training Parameters - Batch Size: 128, Epochs: 300, Encoder embed_dim: 256, Classifier input_dim: 256
2025-06-05 02:58:53,877 - Epoch 106: Training Loss: 0.296493, Validation Loss: 0.328342, Training Accuracy: 87.24, Validation Accuracy: 87.93, Learning Rate: 0.000040845774, Time: 38.00s
2025-06-05 02:59:33,933 - Epoch 107: Training Loss: 0.296816, Validation Loss: 0.330368, Training Accuracy: 86.50, Validation Accuracy: 87.24, Learning Rate: 0.000040619713, Time: 40.06s
2025-06-05 03:00:11,338 - Epoch 108: Training Loss: 0.296326, Validation Loss: 0.325423, Training Accuracy: 86.87, Validation Accuracy: 87.59, Learning Rate: 0.000040391537, Time: 37.41s
2025-06-05 03:00:48,231 - Epoch 109: Training Loss: 0.294761, Validation Loss: 0.327729, Training Accuracy: 86.87, Validation Accuracy: 87.93, Learning Rate: 0.000040161277, Time: 36.89s
2025-06-05 03:01:24,633 - Epoch 110: Training Loss: 0.294042, Validation Loss: 0.326587, Training Accuracy: 86.36, Validation Accuracy: 87.93, Learning Rate: 0.000039928965, Time: 36.40s
2025-06-05 03:02:01,834 - Epoch 111: Training Loss: 0.293836, Validation Loss: 0.322842, Training Accuracy: 87.39, Validation Accuracy: 87.93, Learning Rate: 0.000039694631, Time: 37.20s
2025-06-05 03:02:37,031 - Epoch 112: Training Loss: 0.292960, Validation Loss: 0.323850, Training Accuracy: 87.24, Validation Accuracy: 87.24, Learning Rate: 0.000039458308, Time: 35.20s
2025-06-05 03:03:15,362 - Epoch 113: Training Loss: 0.292368, Validation Loss: 0.326108, Training Accuracy: 86.58, Validation Accuracy: 87.24, Learning Rate: 0.000039220028, Time: 38.33s
2025-06-05 03:03:51,768 - Epoch 114: Training Loss: 0.291549, Validation Loss: 0.323551, Training Accuracy: 86.65, Validation Accuracy: 88.28, Learning Rate: 0.000038979823, Time: 36.41s
2025-06-05 03:04:27,814 - Epoch 115: Training Loss: 0.290619, Validation Loss: 0.321142, Training Accuracy: 87.24, Validation Accuracy: 87.93, Learning Rate: 0.000038737724, Time: 36.05s
2025-06-05 03:05:07,858 - Epoch 116: Training Loss: 0.291296, Validation Loss: 0.323488, Training Accuracy: 87.24, Validation Accuracy: 88.28, Learning Rate: 0.000038493766, Time: 40.04s
2025-06-05 03:05:45,822 - Epoch 117: Training Loss: 0.290404, Validation Loss: 0.317920, Training Accuracy: 87.32, Validation Accuracy: 87.93, Learning Rate: 0.000038247982, Time: 37.96s
2025-06-05 03:06:23,181 - Epoch 118: Training Loss: 0.289496, Validation Loss: 0.322005, Training Accuracy: 87.39, Validation Accuracy: 88.28, Learning Rate: 0.000038000403, Time: 37.36s
2025-06-05 03:06:59,245 - Epoch 119: Training Loss: 0.289121, Validation Loss: 0.320329, Training Accuracy: 86.73, Validation Accuracy: 87.59, Learning Rate: 0.000037751065, Time: 36.06s
